conversion_id,user_id,click_id,impression_id,conversion_time,conversion_type,revenue,product_cost,attribution_type
1798,7813,,52935,2024-03-07 04:00:00,purchase,23.262572702699455,10.28072932524556,view
1799,7814,,1448,2024-01-24 03:00:00,purchase,17.852654714077246,7.884114313952912,view
1800,7815,,54811,2024-03-11 03:00:00,purchase,53.5888704114257,23.604664218100194,view
1801,7817,,13100,2024-01-21 15:00:00,purchase,7.1712140031421265,2.2579858516123865,view
1802,7819,,3163,2024-03-30 17:00:00,purchase,37.210032255204716,16.946209607640814,view
1803,7821,,14522,2024-03-19 06:00:00,purchase,37.39398326415926,17.03597707704428,view
1804,7832,,41066,2024-01-14 10:00:00,purchase,35.071882122139876,17.69010149183305,view
1805,7838,,6541,2024-01-22 08:00:00,purchase,49.44452753683603,28.11788745754469,view
1806,7838,,63812,2024-01-24 12:00:00,purchase,17.64182474395038,8.079733172857255,view
1807,7850,,10831,2024-01-07 18:00:00,purchase,4.408233324557429,2.1972936080401824,view
1808,7872,,83826,2024-02-03 22:00:00,purchase,13.559988251242515,5.486866073553618,view
1809,7876,,27775,2024-03-24 01:00:00,purchase,15.657120199042142,6.0071044616641895,view
1810,7878,,83476,2024-01-06 20:00:00,purchase,66.81043904304883,36.17282818052052,view
1811,7878,,30365,2024-02-02 22:00:00,purchase,22.672372135594255,11.382896772714309,view
1812,7895,,40812,2024-01-10 09:00:00,purchase,28.184404192336675,15.835934330825934,view
1813,7899,,53588,2024-02-10 10:00:00,purchase,11.518788831793884,5.36313436576315,view
1814,7906,,80050,2024-01-21 04:00:00,purchase,14.995098913548164,3.5135573230300663,view
1815,7908,,22601,2024-03-01 13:00:00,purchase,28.954386240794115,10.645971829858837,view
1816,7909,,33978,2024-02-08 17:00:00,purchase,24.076211516573355,11.885224637094767,view
1817,7913,,75221,2024-03-09 16:00:00,purchase,25.622422170113694,12.450225948451308,view
1818,7916,,46365,2024-03-12 11:00:00,purchase,33.56667482801086,12.541545006202933,view
1819,7922,,46271,2024-02-26 20:00:00,purchase,24.959301525156796,12.522075524902347,view
1820,7926,,51974,2024-03-11 06:00:00,purchase,8.519581481886306,3.1106135084036666,view
1821,7928,,83450,2024-03-09 06:00:00,purchase,15.23527389051319,8.780542016584711,view
1822,7942,,52870,2024-03-12 22:00:00,purchase,14.232380221766526,7.590630452076769,view
1823,7944,,14628,2024-02-10 03:00:00,purchase,14.68372694289891,7.537455805414449,view
1824,7957,,74159,2024-01-04 12:00:00,purchase,6.714384248017019,3.3798086359860373,view
1825,7960,,57951,2024-01-02 15:00:00,purchase,22.46568468814152,12.326504622090228,view
1826,7962,,32103,2024-01-05 09:00:00,purchase,30.03148401946118,14.954346029527326,view
1827,7967,,89778,2024-01-29 15:00:00,purchase,6.307883275414903,2.745544872142191,view
1828,7967,,60875,2024-03-01 12:00:00,purchase,7.502251128589328,2.0866427218382055,view
1829,7975,,37282,2024-02-09 01:00:00,purchase,12.181145585959698,3.000983313489365,view
1830,7998,,85298,2024-01-20 06:00:00,purchase,16.999431408300058,8.531036229971956,view
1831,8000,,26946,2024-02-24 07:00:00,purchase,37.28969273908666,14.674663774147275,view
1832,8003,,54957,2024-03-25 18:00:00,purchase,3.10348513102313,0.9388266593045259,view
1833,8004,,79856,2024-02-27 09:00:00,purchase,4.803088200508548,2.189721720732807,view
1834,8010,,22754,2024-03-26 16:00:00,purchase,28.03389520426825,16.895294846383074,view
1835,8032,,73681,2024-03-14 13:00:00,purchase,3.650011897910788,1.9366362153148837,view
1836,8033,,67579,2024-03-11 05:00:00,purchase,20.69511156686759,12.361772013572281,view
1837,8035,,55189,2024-02-22 03:00:00,purchase,20.390343873246145,4.357287918487913,view
1838,8056,,91030,2024-01-16 16:00:00,purchase,4.507905404151518,2.4683461542696143,view
1839,8057,,77755,2024-03-08 20:00:00,purchase,5.837915058407728,2.318294075003468,view
1840,8059,,54371,2024-02-27 10:00:00,purchase,18.159345487930196,9.177299250396873,view
1841,8061,,44528,2024-01-20 13:00:00,purchase,17.834711872728498,6.8880092655444995,view
1842,8069,,34954,2024-02-18 17:00:00,purchase,14.754276173153452,6.570146476228869,view
1843,8079,,2515,2024-01-22 04:00:00,purchase,15.31806099614666,8.065670384585777,view
1844,8083,,73970,2024-02-08 06:00:00,purchase,6.359372216500845,2.4337229137103886,view
1845,8084,,88420,2024-01-12 07:00:00,purchase,16.43802290511223,8.916999876846631,view
1846,8084,,33126,2024-03-18 06:00:00,purchase,25.282537511881962,8.487959386741542,view
1847,8096,,33124,2024-01-15 14:00:00,purchase,2.3220828601394183,0.9903764562073365,view
1848,8112,,30577,2024-03-12 15:00:00,purchase,41.19162770176047,28.13244752921467,view
1849,8113,,15536,2024-03-24 12:00:00,purchase,12.39397481758945,6.088327418674913,view
1850,8132,,13213,2024-02-18 02:00:00,purchase,1.2095213254394799,0.3946109732542554,view
1851,8133,,36727,2024-03-02 05:00:00,purchase,21.378167341237766,10.721323281845724,view
1852,8140,,31380,2024-03-19 12:00:00,purchase,43.45530466838649,24.00537135875419,view
1853,8147,,83879,2024-01-05 19:00:00,purchase,37.92108230423252,10.033239941354719,view
1854,8152,,94560,2024-02-04 12:00:00,purchase,4.345742789461336,1.5799945924859349,view
1855,8152,,71274,2024-03-01 18:00:00,purchase,46.735287816465394,22.64633915572244,view
1856,8160,,34728,2024-01-17 11:00:00,purchase,12.229273963633299,4.953021310331239,view
1857,8163,,82481,2024-01-11 12:00:00,purchase,18.188214750198757,8.842956309846345,view
1858,8173,,66360,2024-02-15 07:00:00,purchase,20.4093451267648,10.88103861349723,view
1859,8176,,50886,2024-01-09 21:00:00,purchase,46.16777201406042,18.97432977934941,view
1860,8182,,97016,2024-02-20 20:00:00,purchase,18.62432278328134,10.792546463270185,view
1861,8188,,49694,2024-01-19 06:00:00,purchase,27.722601343223197,11.621987303462046,view
1862,8208,,19498,2024-01-17 09:00:00,purchase,15.814390853676713,5.709370567145179,view
1863,8215,,93155,2024-01-07 19:00:00,purchase,25.904123479657933,10.042360702412251,view
1864,8217,,9616,2024-02-22 09:00:00,purchase,4.785518256335016,2.5818823169677634,view
1865,8217,,66965,2024-03-12 02:00:00,purchase,29.42856751317132,14.286038348917298,view
1866,8221,,94921,2024-03-11 21:00:00,purchase,14.637962097216581,3.32601960317883,view
1867,8222,,75842,2024-01-23 11:00:00,purchase,48.157430958773034,16.5120798506771,view
1868,8235,,8528,2024-02-23 15:00:00,purchase,3.824051195389431,1.886672283705123,view
1869,8239,,88213,2024-01-03 08:00:00,purchase,4.125318816953699,2.192420155787734,view
1870,8240,,49431,2024-02-07 13:00:00,purchase,21.088574635020585,11.043730578281176,view
1871,8244,,62397,2024-03-27 16:00:00,purchase,22.108021124351616,10.331007389661616,view
1872,8251,,13829,2024-01-25 23:00:00,purchase,9.602198564812785,4.4356042618381055,view
1873,8254,,92809,2024-01-14 03:00:00,purchase,18.566343870336684,9.36176310018353,view
1874,8261,,31802,2024-03-15 07:00:00,purchase,28.186683564969854,6.113035843267557,view
1875,8263,,38389,2024-01-21 00:00:00,purchase,6.262903197173058,2.543155668472239,view
1876,8266,,18816,2024-01-26 12:00:00,purchase,7.525445359974876,3.551627073968044,view
1877,8275,,74857,2024-03-26 10:00:00,purchase,40.00641267661885,20.94449676960084,view
1878,8281,,73924,2024-01-21 10:00:00,purchase,47.244602847334214,20.897697439343954,view
1879,8282,,88002,2024-01-25 11:00:00,purchase,3.970786511612989,2.1561347715058754,view
1880,8293,,26469,2024-03-03 04:00:00,purchase,32.74342749114966,14.025717525499127,view
1881,8295,,17811,2024-01-02 18:00:00,purchase,9.840093696804448,4.226173290243992,view
1882,8298,,89756,2024-01-10 08:00:00,purchase,6.780535142584705,2.8530364087226023,view
1883,8302,,79011,2024-02-18 13:00:00,purchase,29.659870494377973,13.416256610829379,view
1884,8309,,86216,2024-02-11 05:00:00,purchase,11.337697278279187,6.461120548554959,view
1885,8311,,27910,2024-01-30 12:00:00,purchase,22.756634612506904,12.356173696071373,view
1886,8323,,12,2024-03-04 09:00:00,purchase,31.200288571099744,17.371791022557893,view
1887,8351,,68755,2024-02-12 13:00:00,purchase,40.184035878595786,21.024499718745073,view
1888,8352,,59515,2024-03-21 08:00:00,purchase,31.740324283609734,10.15980774128336,view
1889,8368,,11478,2024-02-28 04:00:00,purchase,1.3844835216832816,0.8087960962978,view
1890,8369,,78586,2024-01-28 05:00:00,purchase,22.3061765076048,7.862166658900648,view
1891,8385,,82854,2024-03-18 17:00:00,purchase,4.232574021122788,1.2150571744557022,view
1892,8407,,83549,2024-02-10 12:00:00,purchase,10.406803526426998,2.4025071232242565,view
1893,8425,,27473,2024-02-04 11:00:00,purchase,17.48895856946573,8.54238421997595,view
1894,8436,,5167,2024-03-27 16:00:00,purchase,43.21231074865984,18.216730394828808,view
1895,8439,,41960,2024-03-16 19:00:00,purchase,8.335866387015049,3.8424868694549574,view
1896,8439,,54741,2024-03-26 11:00:00,purchase,11.589681404526033,5.128428831447684,view
1897,8442,,84563,2024-02-15 01:00:00,purchase,7.6496886834695825,2.9331174567128024,view
1898,8446,,94433,2024-01-14 00:00:00,purchase,17.796737844000077,8.457597639801179,view
1899,8448,,83472,2024-04-01 11:00:00,purchase,45.9049146682875,14.577218616343066,view
1900,8449,,43282,2024-03-23 12:00:00,purchase,4.8132837674577384,2.2714421100531506,view
1901,8457,,18083,2024-02-21 13:00:00,purchase,7.602501300646662,1.8993943289376207,view
1902,8458,,19185,2024-03-09 08:00:00,purchase,42.338455417716894,20.081951581878375,view
1903,8460,,37919,2024-03-12 10:00:00,purchase,57.30809877415322,26.881458060636863,view
1904,8471,,64173,2024-01-16 14:00:00,purchase,14.455179663118763,3.3276040154923003,view
1905,8472,,80304,2024-02-06 07:00:00,purchase,24.124534261073595,11.323528615530666,view
1906,8476,,51346,2024-01-21 08:00:00,purchase,13.622226846361439,3.724071661003127,view
1907,8476,,81305,2024-03-28 22:00:00,purchase,37.20513568320584,15.7968965550805,view
1908,8489,,32300,2024-01-13 02:00:00,purchase,20.158972116111997,6.429857923731927,view
1909,8499,,94041,2024-02-06 05:00:00,purchase,24.813026388883603,10.463826306064115,view
1910,8499,,60313,2024-02-14 20:00:00,purchase,18.025903225139995,6.783244967988395,view
1911,8505,,98426,2024-02-12 06:00:00,purchase,23.841558184958856,10.556102144795098,view
1912,8505,,76175,2024-02-16 09:00:00,purchase,42.3155398732081,21.949687369158514,view
1913,8506,,24703,2024-01-22 14:00:00,purchase,18.217209873799778,9.4262679261242,view
1914,8507,,18067,2024-01-08 00:00:00,purchase,30.805284299708493,14.583185557202638,view
1915,8513,,859,2024-02-12 17:00:00,purchase,38.53506020621026,18.911311428402513,view
1916,8514,,74532,2024-01-08 10:00:00,purchase,21.78404285583754,7.047739682358092,view
1917,8517,,76319,2024-03-21 09:00:00,purchase,1.1037530404874751,0.5095008953611251,view
1918,8522,,69920,2024-03-06 20:00:00,purchase,14.403536618794607,7.3260337838449825,view
1919,8529,,89445,2024-01-29 19:00:00,purchase,7.377149318800499,3.939441077681471,view
1920,8532,,61363,2024-03-24 07:00:00,purchase,5.894412354889239,2.841827842770518,view
1921,8534,,67765,2024-03-20 20:00:00,purchase,10.16565565647009,4.253505055338649,view
1922,8537,,56069,2024-01-20 00:00:00,purchase,21.47778775313045,8.224097729284052,view
1923,8538,,47649,2024-03-31 02:00:00,purchase,12.626978106732095,5.459318701265983,view
1924,8548,,19279,2024-02-26 00:00:00,purchase,6.123147616704169,1.707866291067939,view
1925,8565,,78661,2024-03-14 03:00:00,purchase,6.084414516508566,2.143473408803958,view
1926,8576,,94453,2024-02-16 09:00:00,purchase,19.967784845936535,7.709482925379819,view
1927,8581,,658,2024-02-27 06:00:00,purchase,14.78670891931052,7.225288754019398,view
1928,8597,,54766,2024-03-23 01:00:00,purchase,10.72353967045964,4.235182574443316,view
1929,8598,,78076,2024-02-19 23:00:00,purchase,4.329384824405138,1.3702798130819367,view
1930,8613,,97562,2024-02-23 01:00:00,purchase,17.619242564142457,8.784568119581028,view
1931,8620,,23160,2024-02-16 11:00:00,purchase,2.040226141978604,0.6277634006735668,view
1932,8630,,23275,2024-01-15 20:00:00,purchase,13.320879032144665,6.674614887316379,view
1933,8637,,88015,2024-02-01 20:00:00,purchase,6.189886897299301,1.9597131635520995,view
1934,8638,,76060,2024-02-26 11:00:00,purchase,4.139350784865581,2.3471046987169495,view
1935,8651,,27282,2024-02-17 20:00:00,purchase,41.39083492756309,25.194831852166775,view
1936,8655,,73098,2024-01-18 04:00:00,purchase,41.54167830974668,21.599823472227968,view
1937,8664,,92695,2024-03-16 04:00:00,purchase,41.831090880336774,17.126323365014517,view
1938,8667,,22,2024-02-12 18:00:00,purchase,31.047128480639035,14.71668924232969,view
1939,8669,,53605,2024-03-18 19:00:00,purchase,14.03315464289287,4.880052763856378,view
1940,8676,,75204,2024-02-11 18:00:00,purchase,33.79138859957673,17.349353272520045,view
1941,8685,,40198,2024-03-07 11:00:00,purchase,40.01879580370835,12.78428124365493,view
1942,8690,,71908,2024-02-05 03:00:00,purchase,6.810861017863122,3.4251147437559815,view
1943,8690,,15578,2024-02-26 12:00:00,purchase,15.328252413085895,7.608594873037887,view
1944,8696,,35212,2024-03-01 13:00:00,purchase,9.59521502925617,4.390781049872047,view
1945,8697,,99448,2024-01-16 23:00:00,purchase,17.21057443572932,8.334791808527685,view
1946,8708,,36093,2024-02-12 16:00:00,purchase,23.285867078895127,9.733207987703478,view
1947,8709,,60317,2024-03-23 13:00:00,purchase,14.64370608653744,7.691722642149686,view
1948,8713,,11548,2024-02-15 09:00:00,purchase,66.87617718079184,23.679783442364528,view
1949,8716,,24802,2024-02-14 13:00:00,purchase,6.19969845911415,1.4431336277068176,view
1950,8717,,38127,2024-01-26 11:00:00,purchase,13.798182552224866,7.101353683259442,view
1951,8741,,96987,2024-03-08 17:00:00,purchase,16.6713244351581,8.565939509681268,view
1952,8758,,99060,2024-02-18 08:00:00,purchase,16.017642008275338,7.168414927285357,view
1953,8775,,87102,2024-02-15 02:00:00,purchase,21.15323004543918,6.542622254645769,view
1954,8782,,88166,2024-01-29 10:00:00,purchase,13.607324565175025,8.015470559790412,view
1955,8786,,54596,2024-03-07 20:00:00,purchase,22.888602603891123,9.782377239929424,view
1956,8806,,43700,2024-03-03 18:00:00,purchase,6.381064320464057,2.9972797847969797,view
1957,8807,,80753,2024-02-21 22:00:00,purchase,6.497470724434486,2.546617467443749,view
1958,8809,,62464,2024-01-07 14:00:00,purchase,23.748735411634968,9.373522982451902,view
1959,8810,,7580,2024-02-27 06:00:00,purchase,24.492819560671222,11.141312728456231,view
1960,8829,,67423,2024-03-06 19:00:00,purchase,46.87600335239133,16.87856585116997,view
1961,8834,,78178,2024-02-10 07:00:00,purchase,12.99394103352861,4.229111589892675,view
1962,8842,,4041,2024-02-22 13:00:00,purchase,12.085654730407438,3.746860216442649,view
1963,8846,,30174,2024-02-06 11:00:00,purchase,10.764657782492241,5.197419717192594,view
1964,8849,,59504,2024-01-15 22:00:00,purchase,29.7675125588988,11.229244632811463,view
1965,8853,,26283,2024-02-01 14:00:00,purchase,2.27538600733443,1.0161575131638974,view
1966,8862,,20991,2024-01-28 03:00:00,purchase,4.874518323578262,1.5750412574104813,view
1967,8871,,96575,2024-01-22 18:00:00,purchase,8.622501102236692,4.097730594626174,view
1968,8871,,85860,2024-03-05 17:00:00,purchase,2.822349829524681,1.5245783657531575,view
1969,8882,,5662,2024-03-04 22:00:00,purchase,14.919736897675035,6.892872224794222,view
1970,8887,,52651,2024-03-15 21:00:00,purchase,53.42364614551855,10.684729229103711,view
1971,8899,,80675,2024-02-17 12:00:00,purchase,23.63318087369585,11.1574855441107,view
1972,8901,,22169,2024-02-19 20:00:00,purchase,2.072541307147151,1.0823828399671318,view
1973,8907,,19181,2024-01-26 17:00:00,purchase,19.203340166645585,7.104523011932057,view
1974,8907,,2139,2024-03-10 21:00:00,purchase,19.12186651076372,6.105984962531374,view
1975,8915,,79721,2024-02-21 20:00:00,purchase,50.21167009424416,25.647178751482823,view
1976,8917,,46407,2024-03-10 01:00:00,purchase,5.756955958163128,1.7505774250810304,view
1977,8927,,38131,2024-01-20 01:00:00,purchase,4.117185822338758,2.028075464553534,view
1978,8928,,68396,2024-03-23 14:00:00,purchase,8.890066519260564,2.785605471688941,view
1979,8930,,52319,2024-02-09 14:00:00,purchase,22.198899763059163,7.232078830043633,view
1980,8936,,97863,2024-01-12 22:00:00,purchase,5.6192801207305765,2.384390314073733,view
1981,8959,,54676,2024-02-14 21:00:00,purchase,21.149139316301518,11.845178072569382,view
1982,8964,,6368,2024-03-05 05:00:00,purchase,9.070941636311556,3.899114205615451,view
1983,8978,,17924,2024-01-08 00:00:00,purchase,47.34022048729097,28.116643393453998,view
1984,8986,,14719,2024-02-24 14:00:00,purchase,39.06219237293892,20.164151112549582,view
1985,8989,,14039,2024-01-06 14:00:00,purchase,14.306154487279013,7.542911084945379,view
1986,8990,,7738,2024-02-26 04:00:00,purchase,7.220042304214544,2.317229831585347,view
1987,8996,,46558,2024-02-09 12:00:00,purchase,29.246839585270234,11.178963679086708,view
1988,9002,,72419,2024-02-19 12:00:00,purchase,21.09595334643954,9.556087688516667,view
1989,9005,,62893,2024-02-07 20:00:00,purchase,35.12042559040763,17.748854501984937,view
1990,9010,,62466,2024-01-20 03:00:00,purchase,8.483937420290555,3.329023917380918,view
1991,9012,,2085,2024-01-05 06:00:00,purchase,15.842301128535821,4.752043124233962,view
1992,9016,,31052,2024-01-24 06:00:00,purchase,14.068518194092261,3.8953095147265318,view
1993,9019,,54284,2024-02-02 11:00:00,purchase,31.077149832806256,12.815050780363723,view
1994,9030,,32146,2024-03-16 02:00:00,purchase,7.487553828906465,3.278308710833918,view
1995,9039,,59161,2024-03-01 02:00:00,purchase,28.790533597104556,14.221459493315097,view
1996,9040,,14375,2024-03-05 09:00:00,purchase,9.746281567738867,5.05938760304582,view
1997,9041,,44759,2024-01-24 10:00:00,purchase,2.3604899519384253,1.0578212608512794,view
1998,9047,,2610,2024-01-30 11:00:00,purchase,20.196458719806405,6.535738920622456,view
1999,9055,,92979,2024-02-02 21:00:00,purchase,27.416209863175812,14.142497519258427,view
2000,9079,,83591,2024-01-09 07:00:00,purchase,4.525455805289178,2.1617583914596854,view
2001,9088,,71751,2024-01-22 02:00:00,purchase,26.18899412952716,13.375169144799921,view
2002,9089,,5854,2024-01-13 02:00:00,purchase,17.343787935663304,9.763744389350984,view
2003,9093,,54388,2024-01-27 00:00:00,purchase,37.711181392647006,13.784909481377865,view
2004,9097,,7510,2024-02-13 09:00:00,purchase,10.003414305390594,4.572931600068148,view
2005,9097,,24831,2024-03-16 23:00:00,purchase,9.71498625241157,4.476697433711147,view
2006,9098,,94916,2024-02-06 06:00:00,purchase,30.292233655601315,8.86846553259727,view
2007,9100,,77353,2024-02-26 20:00:00,purchase,13.23963666054521,6.749118760506076,view
2008,9102,,2825,2024-01-20 05:00:00,purchase,12.845776723799984,6.945301521097715,view
2009,9104,,49603,2024-03-13 22:00:00,purchase,24.873768064206402,12.85533009797037,view
2010,9114,,73042,2024-03-26 17:00:00,purchase,26.28961449486913,7.800402329096648,view
2011,9118,,12646,2024-01-08 15:00:00,purchase,6.385216286357024,2.7383224908761603,view
2012,9125,,51702,2024-02-08 09:00:00,purchase,29.11335192119077,14.026131097717908,view
2013,9133,,58777,2024-01-08 19:00:00,purchase,41.572030109515794,21.93783801158709,view
2014,9140,,8479,2024-01-04 19:00:00,purchase,10.155328409483282,4.722380891256537,view
2015,9140,,74435,2024-01-18 03:00:00,purchase,2.72292636299966,0.7851715034571007,view
2016,9152,,53281,2024-01-26 08:00:00,purchase,36.65932689986762,8.792948353176467,view
2017,9175,,63199,2024-02-04 20:00:00,purchase,6.601711463960754,2.1939572951038184,view
2018,9187,,48687,2024-01-21 00:00:00,purchase,31.237592046558333,17.0254699937734,view
2019,9192,,68685,2024-02-19 07:00:00,purchase,28.61192019008929,7.296106491552077,view
2020,9194,,81779,2024-02-07 15:00:00,purchase,3.6372732686225153,1.7662551714532864,view
2021,9194,,41164,2024-02-21 18:00:00,purchase,33.0600723295998,17.23869304257143,view
2022,9203,,36241,2024-01-11 09:00:00,purchase,18.312539140058174,8.22013375513556,view
2023,9205,,63259,2024-02-25 21:00:00,purchase,20.433759114122413,11.29853633693332,view
2024,9217,,92420,2024-02-10 11:00:00,purchase,4.970006831877547,1.497752897996693,view
2025,9219,,96191,2024-03-21 14:00:00,purchase,44.6734042248129,19.034798697175273,view
2026,9228,,3141,2024-04-01 10:00:00,purchase,64.28644686034278,37.32455122099504,view
2027,9236,,2286,2024-03-12 15:00:00,purchase,22.202233645499476,10.995339082224644,view
2028,9246,,84947,2024-03-04 03:00:00,purchase,23.564119663992038,11.417554639391634,view
2029,9251,,41632,2024-01-28 21:00:00,purchase,21.98630640807403,6.8900771399566265,view
2030,9251,,50121,2024-03-10 22:00:00,purchase,39.76108216892519,16.42794090899918,view
2031,9256,,9562,2024-01-08 16:00:00,purchase,13.768748274550926,6.150171755871366,view
2032,9261,,65714,2024-02-27 12:00:00,purchase,47.61209822870693,23.70245830546638,view
2033,9270,,5148,2024-02-02 02:00:00,purchase,9.37223068998139,2.231519352061515,view
2034,9273,,27213,2024-01-16 21:00:00,purchase,12.262397881423384,5.648354325642549,view
2035,9276,,34582,2024-02-18 20:00:00,purchase,42.57501627028264,21.612234097454216,view
2036,9286,,64927,2024-02-06 08:00:00,purchase,8.958128755130673,2.57114621161096,view
2037,9291,,5476,2024-03-25 17:00:00,purchase,5.884041453609291,3.368107630604272,view
2038,9303,,61455,2024-03-13 07:00:00,purchase,6.5288775821772065,3.034596182760173,view
2039,9316,,44552,2024-01-29 01:00:00,purchase,22.16355393862903,12.441850086488111,view
2040,9340,,46243,2024-01-28 21:00:00,purchase,17.707163886499966,9.130834737460447,view
2041,9341,,9400,2024-01-06 13:00:00,purchase,12.518734903220283,5.06623660362684,view
2042,9353,,83086,2024-01-23 19:00:00,purchase,6.728620847544427,3.097631969490556,view
2043,9356,,59710,2024-02-21 03:00:00,purchase,9.537143590997005,4.758395366109967,view
2044,9359,,40252,2024-03-13 21:00:00,purchase,17.664762473703316,10.443879325710876,view
2045,9361,,15552,2024-03-12 23:00:00,purchase,5.259210230748195,1.649864500769576,view
2046,9370,,29507,2024-03-13 01:00:00,purchase,6.921093135950809,3.1659699653866467,view
2047,9386,,93751,2024-01-26 22:00:00,purchase,11.229727154829122,5.269685757924784,view
2048,9387,,55520,2024-01-04 20:00:00,purchase,11.638251921353183,5.356184651287632,view
2049,9388,,76178,2024-02-14 10:00:00,purchase,4.36376851225835,2.2553649105208047,view
2050,9388,,80524,2024-03-16 15:00:00,purchase,42.16294388587014,10.745696926862303,view
2051,9389,,14037,2024-03-21 21:00:00,purchase,2.461570722073636,0.8853634586441855,view
2052,9396,,56056,2024-02-20 20:00:00,purchase,30.3756063411515,16.426301489183864,view
2053,9400,,12374,2024-02-07 09:00:00,purchase,5.869905186956685,1.368774371629934,view
2054,9412,,26263,2024-03-14 06:00:00,purchase,16.329513848270345,8.3592302555554,view
2055,9413,,23801,2024-02-08 02:00:00,purchase,11.163267657838059,6.290002544147176,view
2056,9413,,87232,2024-03-03 01:00:00,purchase,34.20064201239351,19.598561190565867,view
2057,9414,,50188,2024-01-06 22:00:00,purchase,36.47047852864222,19.099701538922773,view
2058,9415,,65545,2024-04-01 02:00:00,purchase,14.070588183532474,7.223091989637845,view
2059,9422,,99949,2024-02-08 19:00:00,purchase,59.43811170962152,31.04721407239938,view
2060,9427,,86635,2024-02-17 09:00:00,purchase,3.5458103771147718,1.7238531410110345,view
2061,9433,,64900,2024-02-07 16:00:00,purchase,5.129268360030767,2.4553441827413787,view
2062,9436,,33807,2024-03-03 07:00:00,purchase,3.7699234015780427,1.719934480071856,view
2063,9442,,89062,2024-01-25 23:00:00,purchase,25.576286259785906,13.49314073337002,view
2064,9451,,71407,2024-02-29 18:00:00,purchase,13.981439934036779,6.413899526379076,view
2065,9453,,55516,2024-02-03 16:00:00,purchase,12.508817120292482,4.786460533952224,view
2066,9459,,16268,2024-01-05 05:00:00,purchase,22.778008509065337,11.503298307717111,view
2067,9462,,50723,2024-02-22 02:00:00,purchase,36.03129954393367,14.321103668817688,view
2068,9468,,37562,2024-01-20 18:00:00,purchase,5.823727404592718,3.4402072004036857,view
2069,9474,,62273,2024-01-19 02:00:00,purchase,2.8925274982163756,1.5808110875594927,view
2070,9476,,30811,2024-01-22 07:00:00,purchase,10.859981658246815,3.026074844572769,view
2071,9484,,41660,2024-02-06 05:00:00,purchase,33.14918551623046,18.80394658804015,view
2072,9485,,23887,2024-01-19 21:00:00,purchase,67.84342097383474,23.3078019087527,view
2073,9492,,88490,2024-02-14 04:00:00,purchase,7.602019584564496,2.4370135334784786,view
2074,9502,,56243,2024-01-16 11:00:00,purchase,2.4008173501741186,0.7030988213248686,view
2075,9510,,97222,2024-01-23 02:00:00,purchase,8.725821767462792,3.311706889012168,view
2076,9512,,56676,2024-01-20 00:00:00,purchase,27.30396509043372,10.532180911080097,view
2077,9515,,23029,2024-02-26 13:00:00,purchase,2.306434103970071,0.6627950003555364,view
2078,9523,,69176,2024-01-14 19:00:00,purchase,7.440503630651411,2.8270500192751005,view
2079,9536,,84672,2024-02-22 05:00:00,purchase,8.84682763447908,3.704025943247214,view
2080,9540,,55930,2024-02-05 06:00:00,purchase,9.82777050703118,5.136109679743784,view
2081,9556,,36239,2024-01-28 10:00:00,purchase,16.740011866890676,9.339262471650313,view
2082,9559,,23388,2024-02-25 08:00:00,purchase,5.796523824457091,2.5995956739809682,view
2083,9565,,74686,2024-03-22 13:00:00,purchase,7.60159676510176,3.4466881744355478,view
2084,9570,,8385,2024-01-13 17:00:00,purchase,7.933356366058926,2.3885788716917986,view
2085,9576,,71889,2024-02-16 13:00:00,purchase,7.584153249661246,3.4496313373670264,view
2086,9577,,544,2024-01-05 13:00:00,purchase,38.149620117873695,18.73949556351732,view
2087,9584,,6922,2024-03-25 02:00:00,purchase,3.1336349762119835,1.7724261202725224,view
2088,9587,,82681,2024-01-03 11:00:00,purchase,26.5194266342293,11.004736247232751,view
2089,9588,,69638,2024-02-25 21:00:00,purchase,21.629170588143456,10.52760264105704,view
2090,9598,,35348,2024-02-03 04:00:00,purchase,47.301470647712726,21.366112256286637,view
2091,9601,,36918,2024-02-24 23:00:00,purchase,26.742643989874303,14.47717005105951,view
2092,9603,,15359,2024-02-09 13:00:00,purchase,38.02853517754426,22.316307205542902,view
2093,9605,,40127,2024-02-17 16:00:00,purchase,9.827660012927975,2.4718681912208496,view
2094,9653,,68912,2024-01-31 06:00:00,purchase,1.3766643315745648,0.6807419447330632,view
2095,9658,,35943,2024-02-03 23:00:00,purchase,10.991416562474173,5.07595593525123,view
2096,9658,,55630,2024-02-15 07:00:00,purchase,24.078312726206335,8.708926756365058,view
2097,9662,,66536,2024-01-29 14:00:00,purchase,11.972376597328294,7.19931919639797,view
2098,9667,,81838,2024-03-08 22:00:00,purchase,2.760036146933019,1.3916322648053276,view
2099,9669,,29634,2024-02-04 03:00:00,purchase,14.025372811549207,5.752823591077054,view
2100,9676,,68088,2024-01-22 02:00:00,purchase,7.5422759319259125,3.467814186070774,view
2101,9689,,30716,2024-02-14 08:00:00,purchase,10.330789718473028,6.0366741755068,view
2102,9689,,19517,2024-02-25 12:00:00,purchase,4.367709786678244,1.9810992127848321,view
2103,9690,,84836,2024-01-28 05:00:00,purchase,4.126581791706611,1.575083882393508,view
2104,9693,,65691,2024-01-06 16:00:00,purchase,25.01476305752449,9.811345639900846,view
2105,9693,,59,2024-02-27 02:00:00,purchase,28.110118437722857,10.847335330478733,view
