click_id,impression_id,user_id,timestamp,campaign,source,device,geo,placement,language,session_id
2693,37493,10513,2024-01-07 18:00:00,TT_Scale,TikTok,Mobile,DE,Story,EN,15329
2694,90032,10519,2024-02-02 05:00:00,GG_Search,Google,Mobile,US,Search,ES,15030
2695,60299,10527,2024-01-08 08:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,8355
2696,89813,10527,2024-02-20 04:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,4147
2697,16631,10529,2024-01-17 16:00:00,GG_Search,Google,Desktop,UK,Feed,ES,10050
2698,48312,10532,2024-03-17 23:00:00,TT_Scale,TikTok,Mobile,IN,Story,EN,17888
2699,66967,10533,2024-03-12 03:00:00,GG_Search,Google,Desktop,DE,Search,EN,18218
2700,53261,10534,2024-02-22 15:00:00,FB_Prospecting,Facebook,Desktop,US,Story,DE,2089
2701,83117,10539,2024-01-18 03:00:00,TT_Scale,TikTok,Desktop,UK,Search,ES,30824
2702,63496,10545,2024-03-06 04:00:00,GG_Search,Google,Mobile,UK,Feed,ES,22820
2703,18132,10549,2024-02-26 22:00:00,GG_Search,Google,Mobile,US,Story,DE,2231
2704,74339,10553,2024-03-28 07:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,DE,27665
2705,37482,10559,2024-03-02 04:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,ES,7187
2706,59829,10572,2024-01-10 21:00:00,TT_Scale,TikTok,Mobile,DE,Feed,ES,17501
2707,23121,10585,2024-01-31 12:00:00,FB_Prospecting,Facebook,Desktop,US,Story,ES,11387
2708,62039,10587,2024-01-15 15:00:00,GG_Search,Google,Mobile,UK,Search,DE,2222
2709,28755,10591,2024-01-10 14:00:00,TT_Scale,TikTok,Mobile,UK,Search,EN,13754
2710,3441,10594,2024-02-14 20:00:00,TT_Scale,TikTok,Mobile,UK,Story,DE,28519
2711,77658,10596,2024-01-04 14:00:00,GG_Search,Google,Desktop,UK,Search,EN,417
2712,34291,10607,2024-03-04 03:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,6880
2713,85008,10607,2024-03-21 00:00:00,TT_Scale,TikTok,Mobile,UK,Search,EN,4164
2714,47737,10610,2024-01-08 09:00:00,GG_Search,Google,Mobile,US,Search,EN,40662
2715,55103,10613,2024-03-04 22:00:00,GG_Search,Google,Desktop,DE,Search,ES,10846
2716,70195,10618,2024-02-27 13:00:00,GG_Search,Google,Mobile,DE,Search,EN,15260
2717,94475,10620,2024-01-18 23:00:00,GG_Search,Google,Mobile,IN,Feed,ES,39143
2718,69406,10621,2024-02-29 08:00:00,GG_Search,Google,Mobile,UK,Search,DE,4476
2719,73505,10624,2024-01-04 16:00:00,GG_Search,Google,Mobile,US,Search,DE,22522
2720,54208,10624,2024-01-17 11:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,10474
2721,21168,10625,2024-02-18 16:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,EN,33897
2722,97615,10628,2024-01-21 04:00:00,TT_Scale,TikTok,Mobile,UK,Story,ES,21147
2723,60077,10630,2024-03-13 12:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,EN,14336
2724,88298,10644,2024-02-24 14:00:00,GG_Search,Google,Mobile,US,Search,EN,23796
2725,69743,10649,2024-02-23 01:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,4136
2726,26179,10653,2024-01-25 14:00:00,GG_Search,Google,Mobile,US,Feed,EN,6766
2727,80557,10656,2024-01-09 19:00:00,GG_Search,Google,Mobile,DE,Story,EN,14203
2728,57796,10660,2024-02-07 11:00:00,GG_Search,Google,Mobile,UK,Story,ES,5715
2729,84120,10661,2024-02-02 23:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,8661
2730,70314,10662,2024-03-04 19:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,36820
2731,60457,10678,2024-01-23 21:00:00,TT_Scale,TikTok,Desktop,IN,Search,DE,3626
2732,63982,10679,2024-03-26 15:00:00,FB_Prospecting,Facebook,Desktop,US,Search,ES,49150
2733,81737,10682,2024-01-25 21:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,EN,32731
2734,1075,10683,2024-01-09 01:00:00,GG_Search,Google,Desktop,US,Search,DE,1065
2735,39435,10684,2024-02-25 10:00:00,GG_Search,Google,Mobile,UK,Search,DE,20600
2736,84124,10687,2024-03-24 04:00:00,GG_Search,Google,Mobile,IN,Search,DE,37887
2737,72289,10690,2024-02-06 16:00:00,GG_Search,Google,Mobile,US,Feed,ES,29937
2738,68522,10690,2024-03-22 07:00:00,GG_Search,Google,Desktop,DE,Search,ES,36568
2739,57467,10692,2024-01-12 01:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,42209
2740,96799,10695,2024-01-28 20:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,ES,5384
2741,59957,10695,2024-02-17 15:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,ES,17703
2742,70154,10698,2024-02-08 19:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,DE,46422
2743,33688,10701,2024-01-12 19:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,18331
2744,31894,10702,2024-01-07 12:00:00,FB_Prospecting,Facebook,Desktop,US,Search,ES,45670
2745,84294,10704,2024-02-28 18:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,41290
2746,46787,10712,2024-01-22 05:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,26005
2747,28038,10712,2024-03-28 21:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,EN,41696
2748,62113,10716,2024-01-31 21:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,ES,7346
2749,97260,10728,2024-02-29 17:00:00,GG_Search,Google,Mobile,IN,Search,DE,14492
2750,82199,10731,2024-03-26 17:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,876
2751,98479,10734,2024-01-03 06:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,12959
2752,45902,10735,2024-03-22 19:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,23615
2753,30259,10741,2024-03-03 13:00:00,GG_Search,Google,Mobile,US,Search,EN,42477
2754,95540,10742,2024-03-02 01:00:00,GG_Search,Google,Mobile,US,Search,ES,43186
2755,86263,10748,2024-01-21 23:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,11431
2756,33205,10749,2024-01-14 05:00:00,TT_Scale,TikTok,Mobile,DE,Story,DE,26566
2757,80381,10749,2024-03-11 01:00:00,GG_Search,Google,Mobile,IN,Story,EN,34129
2758,6893,10751,2024-02-17 06:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,DE,15173
2759,14122,10758,2024-01-13 15:00:00,GG_Search,Google,Desktop,US,Search,EN,23734
2760,13351,10759,2024-03-07 15:00:00,GG_Search,Google,Mobile,US,Search,ES,26947
2761,54557,10762,2024-03-16 12:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,39599
2762,5139,10763,2024-03-01 00:00:00,GG_Search,Google,Mobile,DE,Story,ES,29378
2763,80434,10764,2024-01-22 05:00:00,GG_Search,Google,Desktop,IN,Story,EN,28376
2764,88305,10767,2024-02-18 23:00:00,TT_Scale,TikTok,Desktop,IN,Story,DE,14353
2765,54005,10770,2024-01-13 23:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,42690
2766,6725,10772,2024-02-13 21:00:00,GG_Search,Google,Desktop,DE,Search,DE,19279
2767,34829,10781,2024-03-07 11:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,ES,44565
2768,50663,10786,2024-03-03 15:00:00,GG_Search,Google,Mobile,DE,Search,DE,14008
2769,9689,10787,2024-01-14 05:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,DE,40692
2770,24798,10789,2024-03-26 18:00:00,TT_Scale,TikTok,Mobile,DE,Feed,DE,42033
2771,32559,10806,2024-01-02 23:00:00,GG_Search,Google,Desktop,UK,Feed,DE,28472
2772,39020,10820,2024-03-30 04:00:00,GG_Search,Google,Mobile,DE,Search,ES,36855
2773,9114,10826,2024-03-27 00:00:00,TT_Scale,TikTok,Desktop,DE,Feed,EN,35835
2774,14239,10833,2024-01-12 09:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,38052
2775,68074,10834,2024-01-25 21:00:00,TT_Scale,TikTok,Mobile,UK,Search,EN,462
2776,93015,10837,2024-01-02 04:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,ES,17172
2777,61008,10841,2024-01-24 12:00:00,GG_Search,Google,Mobile,DE,Search,ES,4716
2778,61980,10847,2024-02-10 07:00:00,GG_Search,Google,Desktop,US,Feed,DE,49007
2779,28211,10857,2024-01-11 16:00:00,GG_Search,Google,Desktop,UK,Search,EN,41953
2780,73958,10858,2024-02-27 04:00:00,GG_Search,Google,Desktop,US,Search,DE,29509
2781,79803,10861,2024-01-06 12:00:00,TT_Scale,TikTok,Desktop,US,Story,ES,21555
2782,66330,10861,2024-02-07 06:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,32692
2783,32324,10865,2024-02-14 23:00:00,GG_Search,Google,Mobile,US,Story,EN,24638
2784,90447,10865,2024-03-04 19:00:00,TT_Scale,TikTok,Mobile,UK,Search,DE,49418
2785,91999,10879,2024-01-26 15:00:00,FB_Prospecting,Facebook,Mobile,US,Search,DE,2419
2786,52434,10879,2024-03-02 15:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,DE,189
2787,44702,10881,2024-03-06 02:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,DE,7408
2788,84988,10896,2024-03-07 07:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,DE,46590
2789,32723,10900,2024-03-12 11:00:00,GG_Search,Google,Mobile,UK,Feed,ES,49907
2790,80106,10902,2024-01-20 01:00:00,TT_Scale,TikTok,Desktop,DE,Feed,EN,24577
2791,52211,10908,2024-02-01 04:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,ES,3544
2792,39769,10910,2024-03-22 06:00:00,GG_Search,Google,Desktop,US,Feed,DE,2637
2793,51604,10919,2024-02-01 12:00:00,TT_Scale,TikTok,Mobile,DE,Feed,DE,13608
2794,32950,10921,2024-03-08 22:00:00,TT_Scale,TikTok,Desktop,US,Search,ES,14404
2795,12891,10930,2024-02-27 00:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,EN,14350
2796,88984,10931,2024-01-10 18:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,25520
2797,84537,10940,2024-01-12 00:00:00,GG_Search,Google,Desktop,DE,Search,ES,27168
2798,45949,10942,2024-03-26 08:00:00,FB_Prospecting,Facebook,Desktop,US,Search,EN,40307
2799,78262,10943,2024-01-16 01:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,14138
2800,27685,10944,2024-02-04 13:00:00,GG_Search,Google,Desktop,US,Story,DE,39620
2801,87842,10946,2024-01-09 06:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,6770
2802,83805,10946,2024-02-26 08:00:00,TT_Scale,TikTok,Mobile,DE,Story,EN,34680
2803,59066,10947,2024-03-21 09:00:00,TT_Scale,TikTok,Mobile,US,Feed,DE,44564
2804,80043,10951,2024-02-05 20:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,10876
2805,65054,10953,2024-02-28 15:00:00,GG_Search,Google,Mobile,US,Search,DE,4665
2806,28653,10960,2024-02-24 07:00:00,FB_Prospecting,Facebook,Desktop,US,Search,EN,15844
2807,38573,10961,2024-02-16 10:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,46143
2808,92380,10978,2024-03-03 05:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,EN,28604
2809,49024,10978,2024-03-24 10:00:00,GG_Search,Google,Mobile,IN,Feed,DE,9304
2810,60546,10978,2024-03-25 17:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,DE,34655
2811,63009,10983,2024-03-14 07:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,EN,13090
2812,54220,10985,2024-01-21 13:00:00,GG_Search,Google,Desktop,UK,Search,EN,14111
2813,89845,10988,2024-02-04 19:00:00,GG_Search,Google,Mobile,DE,Search,DE,27419
2814,4511,10989,2024-01-25 14:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,31644
2815,43270,10991,2024-02-26 13:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,48219
2816,35385,11003,2024-01-16 11:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,DE,45711
2817,80964,11003,2024-02-08 09:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,EN,15638
2818,57039,11004,2024-03-26 15:00:00,FB_Prospecting,Facebook,Desktop,US,Search,DE,42295
2819,53742,11008,2024-03-07 21:00:00,TT_Scale,TikTok,Mobile,IN,Feed,EN,35404
2820,94465,11018,2024-02-12 13:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,22965
2821,60826,11019,2024-02-11 15:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,42636
2822,28319,11020,2024-03-26 04:00:00,TT_Scale,TikTok,Desktop,US,Feed,DE,18243
2823,82276,11023,2024-01-25 13:00:00,GG_Search,Google,Mobile,UK,Feed,EN,36047
2824,1829,11023,2024-02-15 02:00:00,GG_Search,Google,Mobile,US,Feed,ES,1086
2825,16149,11024,2024-01-24 15:00:00,GG_Search,Google,Desktop,IN,Story,DE,33590
2826,34818,11024,2024-02-17 10:00:00,TT_Scale,TikTok,Mobile,UK,Story,ES,1678
2827,7392,11028,2024-01-30 00:00:00,TT_Scale,TikTok,Desktop,US,Search,DE,13258
2828,3459,11031,2024-01-25 06:00:00,TT_Scale,TikTok,Mobile,DE,Feed,DE,46514
2829,38700,11032,2024-02-06 02:00:00,TT_Scale,TikTok,Mobile,IN,Search,DE,12396
2830,46561,11033,2024-01-29 11:00:00,TT_Scale,TikTok,Desktop,DE,Search,DE,8372
2831,68395,11038,2024-03-24 09:00:00,GG_Search,Google,Desktop,DE,Search,EN,47369
2832,14552,11042,2024-03-06 02:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,EN,31060
2833,60861,11045,2024-02-02 21:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,49577
2834,65332,11046,2024-02-11 18:00:00,TT_Scale,TikTok,Mobile,DE,Story,ES,29174
2835,1168,11047,2024-01-30 22:00:00,TT_Scale,TikTok,Desktop,IN,Story,DE,35101
2836,54880,11052,2024-01-19 20:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,13382
2837,31805,11052,2024-03-18 15:00:00,GG_Search,Google,Desktop,US,Search,EN,8783
2838,76318,11055,2024-01-15 03:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,EN,6789
2839,38239,11055,2024-01-23 08:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,1708
2840,20472,11058,2024-01-19 10:00:00,TT_Scale,TikTok,Mobile,DE,Feed,EN,16589
2841,88260,11059,2024-03-18 13:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,21783
2842,17165,11064,2024-01-21 08:00:00,GG_Search,Google,Desktop,DE,Search,DE,38865
2843,55162,11065,2024-02-07 02:00:00,GG_Search,Google,Mobile,DE,Search,DE,30961
2844,25253,11069,2024-01-11 06:00:00,TT_Scale,TikTok,Mobile,UK,Story,EN,37129
2845,98486,11071,2024-03-15 21:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,18603
2846,90842,11080,2024-03-21 04:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,EN,40401
2847,49133,11087,2024-01-28 15:00:00,GG_Search,Google,Mobile,DE,Feed,EN,25755
2848,17538,11093,2024-01-19 15:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,DE,36380
2849,49848,11093,2024-03-14 16:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,7334
2850,70168,11100,2024-01-17 07:00:00,GG_Search,Google,Mobile,IN,Search,EN,10439
2851,31457,11103,2024-01-24 16:00:00,TT_Scale,TikTok,Desktop,DE,Search,DE,9770
2852,76927,11109,2024-02-18 09:00:00,GG_Search,Google,Mobile,IN,Search,DE,10159
2853,27048,11111,2024-03-21 07:00:00,GG_Search,Google,Mobile,DE,Search,DE,43339
2854,67297,11120,2024-02-16 06:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,16334
2855,59923,11125,2024-03-02 09:00:00,TT_Scale,TikTok,Mobile,DE,Feed,ES,34957
2856,33655,11130,2024-03-09 10:00:00,TT_Scale,TikTok,Mobile,US,Story,EN,49097
2857,94767,11135,2024-02-24 01:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,26160
2858,38836,11137,2024-02-17 17:00:00,FB_Prospecting,Facebook,Mobile,US,Story,ES,12865
2859,43836,11144,2024-02-02 21:00:00,GG_Search,Google,Mobile,UK,Feed,EN,9988
2860,34508,11146,2024-01-07 05:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,733
2861,54028,11149,2024-01-02 09:00:00,TT_Scale,TikTok,Mobile,UK,Feed,EN,369
2862,4507,11152,2024-01-16 13:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,ES,19082
2863,65784,11156,2024-02-20 18:00:00,GG_Search,Google,Mobile,UK,Story,ES,44597
2864,56162,11158,2024-02-23 15:00:00,FB_Prospecting,Facebook,Desktop,US,Search,EN,42161
2865,19982,11158,2024-02-28 08:00:00,GG_Search,Google,Mobile,DE,Search,DE,38104
2866,49789,11160,2024-03-23 19:00:00,GG_Search,Google,Mobile,DE,Search,ES,12671
2867,22522,11171,2024-02-17 21:00:00,TT_Scale,TikTok,Desktop,UK,Story,DE,25279
2868,94944,11173,2024-02-19 15:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,ES,36670
2869,24377,11175,2024-02-12 23:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,DE,16992
2870,43370,11179,2024-03-18 15:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,19030
2871,40466,11180,2024-01-22 07:00:00,TT_Scale,TikTok,Mobile,UK,Story,ES,12248
2872,35160,11186,2024-02-15 05:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,47166
2873,55709,11197,2024-02-08 09:00:00,GG_Search,Google,Mobile,DE,Search,EN,8257
2874,95601,11205,2024-01-16 09:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,EN,39396
2875,33153,11207,2024-01-22 05:00:00,GG_Search,Google,Mobile,UK,Story,EN,16465
2876,99325,11209,2024-01-13 10:00:00,TT_Scale,TikTok,Mobile,DE,Feed,ES,17460
2877,92286,11209,2024-02-14 03:00:00,GG_Search,Google,Desktop,US,Feed,EN,889
2878,97844,11210,2024-02-21 15:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,46527
2879,70512,11213,2024-01-19 10:00:00,GG_Search,Google,Mobile,DE,Story,ES,38454
2880,76652,11215,2024-03-22 04:00:00,GG_Search,Google,Mobile,US,Story,DE,44413
2881,75304,11220,2024-01-28 08:00:00,GG_Search,Google,Desktop,DE,Story,ES,18066
2882,13022,11224,2024-02-19 03:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,ES,20194
2883,74581,11231,2024-02-08 18:00:00,GG_Search,Google,Mobile,UK,Story,ES,15939
2884,2116,11235,2024-02-27 14:00:00,GG_Search,Google,Mobile,UK,Search,DE,18264
2885,53460,11242,2024-01-18 20:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,ES,42406
2886,79065,11245,2024-03-30 17:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,DE,24266
2887,57189,11247,2024-03-25 20:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,25286
2888,34566,11249,2024-01-05 23:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,49118
2889,55981,11252,2024-03-27 20:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,ES,14857
2890,70341,11255,2024-01-06 21:00:00,FB_Prospecting,Facebook,Desktop,UK,Story,ES,17216
2891,72490,11256,2024-03-25 15:00:00,TT_Scale,TikTok,Mobile,UK,Story,EN,42498
2892,74981,11262,2024-01-31 19:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,4573
2893,64902,11263,2024-03-22 09:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,DE,21524
2894,90959,11264,2024-03-29 15:00:00,GG_Search,Google,Mobile,US,Search,EN,46755
2895,88296,11276,2024-03-16 10:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,DE,10873
2896,94879,11281,2024-01-01 14:00:00,TT_Scale,TikTok,Mobile,DE,Story,DE,20690
2897,78767,11282,2024-02-18 06:00:00,FB_Prospecting,Facebook,Desktop,UK,Feed,EN,1597
2898,81995,11284,2024-03-20 07:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,ES,8892
2899,11536,11285,2024-02-01 07:00:00,TT_Scale,TikTok,Mobile,DE,Story,ES,10629
2900,33894,11287,2024-01-10 21:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,EN,15967
2901,41592,11293,2024-02-16 02:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,24878
2902,1447,11297,2024-03-14 23:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,20831
2903,73746,11302,2024-01-05 07:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,20916
2904,48167,11305,2024-02-14 21:00:00,FB_Prospecting,Facebook,Desktop,UK,Feed,EN,20733
2905,28010,11306,2024-03-28 14:00:00,TT_Scale,TikTok,Desktop,IN,Search,DE,7246
2906,3971,11313,2024-02-09 22:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,DE,26976
2907,74775,11321,2024-03-30 05:00:00,TT_Scale,TikTok,Desktop,DE,Search,ES,38004
2908,44747,11333,2024-01-29 00:00:00,TT_Scale,TikTok,Desktop,US,Search,ES,33718
2909,70998,11336,2024-01-31 09:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,EN,25107
2910,12020,11345,2024-03-08 21:00:00,GG_Search,Google,Mobile,IN,Search,EN,1999
2911,26270,11347,2024-03-19 03:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,32841
2912,40285,11350,2024-02-14 23:00:00,GG_Search,Google,Desktop,US,Search,EN,40387
2913,61802,11351,2024-03-06 17:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,1889
2914,47069,11354,2024-02-17 07:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,DE,47350
2915,82810,11354,2024-03-09 05:00:00,TT_Scale,TikTok,Desktop,US,Search,EN,26430
2916,6857,11354,2024-03-12 12:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,6159
2917,16475,11367,2024-01-31 06:00:00,TT_Scale,TikTok,Mobile,IN,Search,ES,24422
2918,80876,11372,2024-02-03 05:00:00,GG_Search,Google,Mobile,US,Search,ES,15666
2919,52135,11377,2024-03-09 12:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,EN,16669
2920,13177,11386,2024-02-17 17:00:00,TT_Scale,TikTok,Mobile,US,Feed,ES,39969
2921,3074,11391,2024-01-12 23:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,EN,10313
2922,25703,11392,2024-03-21 23:00:00,TT_Scale,TikTok,Mobile,IN,Search,ES,2152
2923,71625,11394,2024-03-18 04:00:00,TT_Scale,TikTok,Desktop,UK,Search,ES,38687
2924,28409,11395,2024-02-09 14:00:00,GG_Search,Google,Mobile,US,Feed,ES,44926
2925,46193,11400,2024-01-12 17:00:00,GG_Search,Google,Mobile,UK,Story,ES,17626
2926,83276,11410,2024-03-30 20:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,DE,15719
2927,65368,11413,2024-02-14 15:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,16568
2928,35736,11423,2024-02-09 17:00:00,TT_Scale,TikTok,Mobile,UK,Story,ES,7614
2929,33523,11424,2024-02-26 21:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,30721
2930,58994,11425,2024-01-05 15:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,27764
2931,58014,11441,2024-01-10 21:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,EN,11444
2932,80850,11442,2024-02-20 03:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,22784
2933,44343,11443,2024-03-03 19:00:00,GG_Search,Google,Mobile,US,Search,ES,24188
2934,58268,11444,2024-01-17 07:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,44492
2935,17933,11444,2024-03-18 05:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,10813
2936,84534,11449,2024-02-06 16:00:00,TT_Scale,TikTok,Mobile,DE,Story,EN,19926
2937,76683,11449,2024-03-16 13:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,DE,42818
2938,36713,11451,2024-03-17 05:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,EN,23792
2939,45671,11453,2024-02-12 08:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,EN,40995
2940,21255,11454,2024-03-27 08:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,DE,28390
2941,86358,11454,2024-03-27 14:00:00,TT_Scale,TikTok,Mobile,US,Feed,ES,25949
2942,61279,11461,2024-03-02 08:00:00,TT_Scale,TikTok,Desktop,US,Feed,EN,39985
2943,46911,11461,2024-03-02 22:00:00,TT_Scale,TikTok,Mobile,DE,Story,ES,35543
2944,50686,11463,2024-03-10 20:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,10001
2945,39217,11468,2024-01-16 01:00:00,TT_Scale,TikTok,Mobile,DE,Story,DE,23905
2946,82052,11469,2024-02-10 03:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,1067
2947,44030,11476,2024-02-08 19:00:00,GG_Search,Google,Desktop,US,Search,EN,23503
2948,97985,11477,2024-02-07 04:00:00,TT_Scale,TikTok,Desktop,US,Search,EN,24852
2949,34646,11486,2024-03-16 21:00:00,TT_Scale,TikTok,Mobile,UK,Feed,EN,18848
2950,27134,11491,2024-03-28 23:00:00,GG_Search,Google,Mobile,US,Search,DE,32155
2951,67002,11495,2024-03-29 15:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,DE,4259
2952,96212,11502,2024-01-06 09:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,DE,23789
2953,33004,11503,2024-03-03 15:00:00,GG_Search,Google,Desktop,UK,Search,DE,19324
2954,60236,11518,2024-02-10 02:00:00,TT_Scale,TikTok,Desktop,IN,Search,DE,8008
2955,30992,11521,2024-03-30 16:00:00,GG_Search,Google,Mobile,IN,Search,ES,19528
2956,50030,11525,2024-03-20 21:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,DE,43192
2957,4755,11534,2024-02-21 18:00:00,FB_Prospecting,Facebook,Mobile,US,Story,EN,36029
2958,44059,11538,2024-03-07 20:00:00,TT_Scale,TikTok,Desktop,US,Search,ES,36408
2959,90658,11541,2024-01-23 12:00:00,TT_Scale,TikTok,Desktop,US,Search,DE,8608
2960,1922,11544,2024-03-22 11:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,DE,8657
2961,10974,11553,2024-02-14 16:00:00,GG_Search,Google,Mobile,US,Search,ES,24813
2962,57728,11553,2024-02-14 19:00:00,GG_Search,Google,Mobile,IN,Feed,ES,13823
2963,77307,11560,2024-02-03 14:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,ES,40968
2964,94789,11561,2024-03-05 20:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,15347
2965,1649,11562,2024-03-14 06:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,47522
2966,4878,11564,2024-01-27 11:00:00,TT_Scale,TikTok,Desktop,US,Search,DE,37492
2967,5175,11570,2024-02-28 12:00:00,FB_Prospecting,Facebook,Mobile,US,Story,ES,45731
